PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Natural Language Processing;KNN_TFIDF_RandomUnder;0.8330399313009874;0.941598093626488;0.7014925373134329;0.7950343331630968;0.7875375375375375;0.9840425531914894;0.7753562447611064;0.8673230192217534;readme_train.csv;readme_test.csv
Audio;LR_Count_Vectors_RandomUnder;0.7801470588235294;0.781111111111111;0.8111111111111111;0.779808949220714;0.7957957957957958;0.994269340974212;0.7964804896710023;0.8844519966015293;readme_train.csv;readme_test.csv
Audio;LR_TFIDF_RandomUnder;0.9139705882352942;0.8764141414141415;0.975;0.9210130718954247;0.9797297297297297;0.9953560371517027;0.9839326702371843;0.9896113889957676;readme_train.csv;readme_test.csv
Audio;KNN_Count_Vectors_RandomUnder;0.6102941176470589;0.5706959706959707;0.9777777777777779;0.7202992659514398;0.9106606606606606;0.9837133550488599;0.9242540168324407;0.9530571992110454;readme_train.csv;readme_test.csv
Audio;KNN_TFIDF_RandomUnder;0.6852941176470588;0.8;0.3888888888888889;0.4988344988344989;0.33483483483483484;0.9976359338061466;0.3228768171384851;0.48786127167630056;readme_train.csv;readme_test.csv
Computer Vision;LR_Count_Vectors_RandomUnder;0.9050079024610522;0.9054896345992903;0.8396666666666667;0.8665934406447736;0.7274774774774775;0.9122401847575058;0.5486111111111112;0.6851691240242844;readme_train.csv;readme_test.csv
Computer Vision;LR_TFIDF_RandomUnder;0.8991947015880184;0.9620000748099471;0.7689900497512439;0.843700809014738;0.740990990990991;0.9562043795620438;0.5458333333333333;0.6949602122015914;readme_train.csv;readme_test.csv
Computer Vision;KNN_Count_Vectors_RandomUnder;0.6909595845563332;0.5691651900630669;0.8008407960199004;0.6640610245957248;0.6058558558558559;0.656;0.5694444444444444;0.6096654275092936;readme_train.csv;readme_test.csv
Computer Vision;KNN_TFIDF_RandomUnder;0.8747715812448258;0.9496301376152367;0.715228855721393;0.8050443529975662;0.7297297297297297;0.9477611940298507;0.5291666666666667;0.6791443850267378;readme_train.csv;readme_test.csv



