PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
422_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.9838090226938356 macro;0.9835648358181284 macro;0.984178335398158 macro;;12_02_2022_13_51_14;1.0;../data/merged_abstracts_somef_data_description.csv
423_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.9775296045999612 macro;0.977323844269559 macro;0.9783365536154716 macro;;12_02_2022_14_02_45;1.0;../data/merged_abstracts_somef_data_description.csv
424_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.9815254273687828 macro;0.9812657376936932 macro;0.982188670996807 macro;;12_02_2022_14_14_39;1.0;../data/merged_abstracts_somef_data_description.csv
425_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/abstracts.csv;0.9653061297715473 macro;0.9650608804769767 macro;0.9659604139324742 macro;;12_02_2022_14_26_25;1.0;../data/merged_abstracts_somef_data_description.csv
426_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/abstracts.csv;0.9517707360634534 macro;0.9537704521890991 macro;0.9507993122933103 macro;;12_02_2022_14_37_50;1.0;../data/merged_abstracts_somef_data_description.csv
427_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.890714095397346 macro;0.9007466789472034 macro;0.8918451831778398 macro;;12_02_2022_14_50_13;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
428_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.8948195503591269 macro;0.9012010016379398 macro;0.8956087901855746 macro;;12_02_2022_15_04_33;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
429_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.8851527904745802 macro;0.9008459234316362 macro;0.8868059407930589 macro;;12_02_2022_15_19_04;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
430_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.887693101869264 macro;0.9058438442332842 macro;0.8895166911190644 macro;;12_02_2022_15_33_40;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
431_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/abstracts.csv;0.8838330223368991 macro;0.8861130023542441 macro;0.884232352390542 macro;;12_02_2022_15_48_13;1.0;../data/merged_abstracts_somef_data_somef_data_description.csv
